"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Umbellapathes tenuis","Umbellapathes tenuis","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,9130.72237710928,9130.72237710928,0.0775729016154211,1,0.0775729016154211,0
"Paragorgia arborea","Paragorgia arborea","2",TRUE,6,6,0.0740740740740741,1,0.0740740740740741,0,50374.4389613342,50374.4389613342,0.0775607483572425,1,0.0775607483572425,0
"Euginoma vermiformis","Euginoma vermiformis","3",TRUE,4,4,0.0784313725490196,1,0.0784313725490196,0,46003.3091263775,46003.3091263775,0.0775220421789788,1,0.0775220421789788,0
"Ctenactis echinata","Ctenactis echinata","1",TRUE,30,30,0.072463768115942,1,0.072463768115942,0,359293.634530806,359293.634530806,0.0775123016367168,1,0.0775123016367168,0
"Seriatopora caliendrum","Seriatopora caliendrum","1",TRUE,30,30,0.072463768115942,1,0.072463768115942,0,358368.994576209,358368.994576209,0.077312824206064,1,0.077312824206064,0
"Cycloseris explanulata","Cycloseris explanulata","1",TRUE,30,30,0.072463768115942,1,0.072463768115942,0,355836.822928671,355836.822928671,0.0767665455256855,1,0.0767665455256855,0
"Osthimosia bicornis","Osthimosia bicornis","2",TRUE,6,6,0.0740740740740741,1,0.0740740740740741,0,48932.1532365819,48932.1532365819,0.075340083225019,1,0.075340083225019,0
"Oligotrema unigonas","Oligotrema unigonas","3",FALSE,5,6,0.0980392156862745,0.833333333333333,0.0816993464052288,0.0163398692810457,54570.9130026406,66639.0533118179,0.0919596589870189,0.818902884878812,0.0753060300369415,0.0166536289500774
"Tubastraea micranthus","Tubastraea micranthus","1",TRUE,29,29,0.070048309178744,1,0.070048309178744,0,348699.206814656,348699.206814656,0.0752267101375104,1,0.0752267101375104,0
"Goniopora columna","Goniopora columna","1",TRUE,29,29,0.070048309178744,1,0.070048309178744,0,346659.333609299,346659.333609299,0.074786637584038,1,0.074786637584038,0
"Goniopora djiboutiensis","Goniopora djiboutiensis","1",TRUE,29,29,0.070048309178744,1,0.070048309178744,0,346068.064197906,346068.064197906,0.074659079930465,1,0.074659079930465,0
"Montipora grisea","Montipora grisea","1",TRUE,29,29,0.070048309178744,1,0.070048309178744,0,345869.115620053,345869.115620053,0.0746161597095241,1,0.0746161597095241,0
"Cellaria clavata","Cellaria clavata","2",TRUE,6,6,0.0740740740740741,1,0.0740740740740741,0,48440.4111543786,48440.4111543786,0.0745829555094387,1,0.0745829555094387,0
"Pocillopora meandrina","Pocillopora meandrina","1",TRUE,29,29,0.070048309178744,1,0.070048309178744,0,345649.982075971,345649.982075971,0.0745688848798717,1,0.0745688848798717,0
"Bernardpora stutchburyi","Bernardpora stutchburyi","1",TRUE,29,29,0.070048309178744,1,0.070048309178744,0,344724.150007628,344724.150007628,0.0743691502682635,1,0.0743691502682635,0
"Bathygorgia tasmaniensis","Bathygorgia tasmaniensis","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8686.42630411291,8686.42630411291,0.0737982456643137,1,0.0737982456643137,0
"Bathygorgia abyssicola","Bathygorgia abyssicola","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8686.42630411291,8686.42630411291,0.0737982456643137,1,0.0737982456643137,0
"Inflatella belli","Inflatella belli","2",TRUE,6,6,0.0740740740740741,1,0.0740740740740741,0,47807.4910023565,47807.4910023565,0.0736084580926258,1,0.0736084580926258,0
"Isodictya kerguelenensis","Isodictya kerguelenensis","2",TRUE,6,6,0.0740740740740741,1,0.0740740740740741,0,47502.2021952894,47502.2021952894,0.0731384096150759,1,0.0731384096150759,0
"Cornucopina palmata","Cornucopina palmata","3",TRUE,4,4,0.0784313725490196,1,0.0784313725490196,0,43205.8158145619,43205.8158145619,0.0728078727282939,1,0.0728078727282939,0
"Danafungia scruposa","Danafungia scruposa","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,336888.349654206,336888.349654206,0.0726786919294935,1,0.0726786919294935,0
"Pleuractis paumotensis","Pleuractis paumotensis","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,336239.188959787,336239.188959787,0.0725386450855737,1,0.0725386450855737,0
"Thalassometra bispinosa","Thalassometra bispinosa","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Tonrometra remota","Tonrometra remota","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Thaumatometra abyssorum","Thaumatometra abyssorum","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Esperiopsis profunda","Esperiopsis profunda","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Cladorhiza tridentata","Cladorhiza tridentata","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Chondrocladia (Meliiderma) stipitata","Chondrocladia (Meliiderma) stipitata","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Mycale mammiformis","Mycale mammiformis","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Thenea delicata","Thenea delicata","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Bathydorus spinosus","Bathydorus spinosus","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Hyalonema (Ijimaonema) clavigerum","Hyalonema (Ijimaonema) clavigerum","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Cornucopina infundibulata","Cornucopina infundibulata","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110193,8532.83412110193,0.0724933553380588,1,0.0724933553380588,0
"Malacosaccus vastus","Malacosaccus vastus","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8532.83412110188,8532.83412110188,0.0724933553380584,1,0.0724933553380584,0
"Goniopora stokesi","Goniopora stokesi","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,334560.800473638,334560.800473638,0.0721765575279363,1,0.0721765575279363,0
"Columnella bipectinata","Columnella bipectinata","3",TRUE,4,4,0.0784313725490196,1,0.0784313725490196,0,42671.5997434248,42671.5997434248,0.0719076435581355,1,0.0719076435581355,0
"Heterocyathus aequicostatus","Heterocyathus aequicostatus","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,333130.648343029,333130.648343029,0.0718680233022216,1,0.0718680233022216,0
"Paramontastraea peresi","Paramontastraea peresi","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,331346.405585093,331346.405585093,0.0714830992469239,1,0.0714830992469239,0
"Bubaris vermiculata","Bubaris vermiculata","2",FALSE,7,8,0.0864197530864197,0.875,0.0756172839506173,0.0108024691358025,56388.1925199249,68565.3748396496,0.0868200321538987,0.822400412041751,0.0714008302168443,0.0154192019370544
"Pectinia lactuca","Pectinia lactuca","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,330859.751654967,330859.751654967,0.0713781108402301,1,0.0713781108402301,0
"Platidia anomioides","Platidia anomioides","2",FALSE,8,11,0.0987654320987654,0.727272727272727,0.0718294051627385,0.0269360269360269,67944.8303623657,100294.632935012,0.104613609572028,0.677452306011151,0.0708707310447206,0.0337428785273075
"Kophobelemnon pauciflorum","Kophobelemnon pauciflorum","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,8217.66712836827,8217.66712836827,0.0698157557889751,1,0.0698157557889751,0
"Dipsastraea rotumana","Dipsastraea rotumana","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,322927.056447626,322927.056447626,0.0696667488660428,1,0.0696667488660428,0
"Montipora efflorescens","Montipora efflorescens","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,322536.212743153,322536.212743153,0.0695824301022176,1,0.0695824301022176,0
"Platygyra ryukyuensis","Platygyra ryukyuensis","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,322437.856765114,322437.856765114,0.0695612112508247,1,0.0695612112508247,0
"Fimbriaphyllia ancora","Fimbriaphyllia ancora","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,322274.507443759,322274.507443759,0.0695259710443412,1,0.0695259710443412,0
"Lobophyllia hataii","Lobophyllia hataii","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,320852.25295638,320852.25295638,0.0692191406186538,1,0.0692191406186538,0
"Goniastrea favulus","Goniastrea favulus","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,320845.384336314,320845.384336314,0.0692176588151951,1,0.0692176588151951,0
"Echinophyllia orpheensis","Echinophyllia orpheensis","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,320345.957985796,320345.957985796,0.0691099149472102,1,0.0691099149472102,0
"Favites valenciennesii","Favites valenciennesii","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,319708.007115909,319708.007115909,0.0689722864575748,1,0.0689722864575748,0
"Dichrometra palmata","Dichrometra palmata","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,318229.267657001,318229.267657001,0.0686532702325012,1,0.0686532702325012,0
"Dipsastraea laxa","Dipsastraea laxa","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,317264.409184531,317264.409184531,0.0684451162498889,1,0.0684451162498889,0
"Comanthus parvicirrus","Comanthus parvicirrus","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,315709.233575554,315709.233575554,0.0681096100529629,1,0.0681096100529629,0
"Madrepora oculata","Madrepora oculata","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,312462.259981694,312462.259981694,0.0674091233968541,1,0.0674091233968541,0
"Stylissa carteri","Stylissa carteri","1",TRUE,26,26,0.0628019323671498,1,0.0628019323671498,0,311619.028980077,311619.028980077,0.0672272087469269,1,0.0672272087469269,0
"Lobophyllia valenciennesii","Lobophyllia valenciennesii","1",TRUE,26,26,0.0628019323671498,1,0.0628019323671498,0,311192.206848815,311192.206848815,0.0671351281682469,1,0.0671351281682469,0
"Deltocyathus magnificus","Deltocyathus magnificus","1",TRUE,28,28,0.0676328502415459,1,0.0676328502415459,0,309787.89218588,309787.89218588,0.0668321679950492,1,0.0668321679950492,0
"Coelastrea palauensis","Coelastrea palauensis","1",TRUE,26,26,0.0628019323671498,1,0.0628019323671498,0,308962.897890085,308962.897890085,0.0666541876453896,1,0.0666541876453896,0
"Psammocora haimiana","Psammocora haimiana","1",TRUE,26,26,0.0628019323671498,1,0.0628019323671498,0,306086.16951372,306086.16951372,0.0660335759333928,1,0.0660335759333928,0
"Millepora platyphylla","Millepora platyphylla","1",TRUE,26,26,0.0628019323671498,1,0.0628019323671498,0,305958.191836146,305958.191836146,0.0660059666372809,1,0.0660059666372809,0
"Lobophyllia radians","Lobophyllia radians","1",TRUE,25,25,0.0603864734299517,1,0.0603864734299517,0,300360.544875509,300360.544875509,0.0647983568775496,1,0.0647983568775496,0
"Osthimosia eatonensis","Osthimosia eatonensis","2",TRUE,5,5,0.0617283950617284,1,0.0617283950617284,0,42036.4680193225,42036.4680193225,0.0647229028272952,1,0.0647229028272952,0
"Dipsastraea lizardensis","Dipsastraea lizardensis","1",TRUE,25,25,0.0603864734299517,1,0.0603864734299517,0,298625.362847144,298625.362847144,0.064424016950952,1,0.064424016950952,0
"Ditrupa gracillima","Ditrupa gracillima","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,298316.62990698,298316.62990698,0.0643574123732939,1,0.0643574123732939,0
"Ogivalia elegans","Ogivalia elegans","2",TRUE,5,5,0.0617283950617284,1,0.0617283950617284,0,41375.4770637681,41375.4770637681,0.0637051852263206,1,0.0637051852263206,0
"Leptastrea pruinosa","Leptastrea pruinosa","1",TRUE,25,25,0.0603864734299517,1,0.0603864734299517,0,294742.396399076,294742.396399076,0.0635863242182073,1,0.0635863242182073,0
"Holascus polejaevi","Holascus polejaevi","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,7385.31864917978,7385.31864917978,0.0627442795115115,1,0.0627442795115115,0
"Caulophacus (Caulophacus) pipetta","Caulophacus (Caulophacus) pipetta","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,7385.31864917978,7385.31864917978,0.0627442795115115,1,0.0627442795115115,0
"Caulophacus pipetta","Caulophacus pipetta","4",TRUE,1,1,0.0769230769230769,1,0.0769230769230769,0,7385.31864917978,7385.31864917978,0.0627442795115115,1,0.0627442795115115,0
"Leptastrea bottae","Leptastrea bottae","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,290001.762713825,290001.762713825,0.0625636024306638,1,0.0625636024306638,0
"Pavona cactus","Pavona cactus","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,288204.542827507,288204.542827507,0.062175878751346,1,0.062175878751346,0
"Umbellula monocephalus","Umbellula monocephalus","3",TRUE,3,3,0.0588235294117647,1,0.0588235294117647,0,36884.9743870026,36884.9743870026,0.0621563664549566,1,0.0621563664549566,0
"Coeloseris mayeri","Coeloseris mayeri","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,287552.321561654,287552.321561654,0.0620351716342864,1,0.0620351716342864,0
"Montipora millepora","Montipora millepora","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,287486.790423296,287486.790423296,0.0620210342578488,1,0.0620210342578488,0
"Iophon radiatum","Iophon radiatum","2",TRUE,5,5,0.0617283950617284,1,0.0617283950617284,0,40278.3689086717,40278.3689086717,0.0620159846854784,1,0.0620159846854784,0
"Cycloseris distorta","Cycloseris distorta","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,287428.696883374,287428.696883374,0.06200850143356,1,0.06200850143356,0
"Montipora caliculata","Montipora caliculata","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,286967.142102547,286967.142102547,0.061908927798085,1,0.061908927798085,0
"Platygyra verweyi","Platygyra verweyi","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,286782.727641933,286782.727641933,0.0618691430985426,1,0.0618691430985426,0
"Stannoma dendroides","Stannoma dendroides","3",TRUE,3,3,0.0588235294117647,1,0.0588235294117647,0,36702.8105123613,36702.8105123613,0.0618493947209311,1,0.0618493947209311,0
"Errina kerguelensis","Errina kerguelensis","2",TRUE,5,5,0.0617283950617284,1,0.0617283950617284,0,40071.1770707164,40071.1770707164,0.0616969746014622,1,0.0616969746014622,0
"Astreopora ocellata","Astreopora ocellata","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,285737.110023398,285737.110023398,0.0616435665214613,1,0.0616435665214613,0
"Styela charcoti","Styela charcoti","3",TRUE,3,3,0.0588235294117647,1,0.0588235294117647,0,36524.4261386365,36524.4261386365,0.061548791977203,1,0.061548791977203,0
"Cycloseris fragilis","Cycloseris fragilis","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,284477.606007457,284477.606007457,0.0613718471092214,1,0.0613718471092214,0
"Stylocoeniella armata","Stylocoeniella armata","1",TRUE,24,24,0.0579710144927536,1,0.0579710144927536,0,283491.2306496,283491.2306496,0.0611590511759866,1,0.0611590511759866,0
"Suberites caminatus","Suberites caminatus","2",TRUE,5,5,0.0617283950617284,1,0.0617283950617284,0,39097.4635338204,39097.4635338204,0.0601977628551,1,0.0601977628551,0
"Pavona frondifera","Pavona frondifera","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,277022.185546537,277022.185546537,0.0597634501211978,1,0.0597634501211978,0
"Pocillopora woodjonesi","Pocillopora woodjonesi","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,276442.442775581,276442.442775581,0.0596383791702673,1,0.0596383791702673,0
"Astrea annuligera","Astrea annuligera","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,276110.307848563,276110.307848563,0.0595667259591528,1,0.0595667259591528,0
"Sandalolitha robusta","Sandalolitha robusta","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,276019.763033721,276019.763033721,0.0595471922509956,1,0.0595471922509956,0
"Favites vasta","Favites vasta","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,275572.158266767,275572.158266767,0.0594506281252341,1,0.0594506281252341,0
"Dipsastraea maxima","Dipsastraea maxima","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,274830.211556623,274830.211556623,0.0592905640671268,1,0.0592905640671268,0
"Montipora foveolata","Montipora foveolata","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,274200.596141903,274200.596141903,0.0591547338289859,1,0.0591547338289859,0
"Lobophyllia agaricia","Lobophyllia agaricia","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,273992.905243611,273992.905243611,0.0591099275813699,1,0.0591099275813699,0
"Cancellothyris hedleyi","Cancellothyris hedleyi","1",TRUE,27,27,0.0652173913043478,1,0.0652173913043478,0,273740.414641335,273740.414641335,0.0590554564584689,1,0.0590554564584689,0
"Montipora spongodes","Montipora spongodes","1",TRUE,23,23,0.0555555555555556,1,0.0555555555555556,0,272787.372759842,272787.372759842,0.058849851731051,1,0.058849851731051,0
"Poecillastra compressa","Poecillastra compressa","2",TRUE,5,5,0.0617283950617284,1,0.0617283950617284,0,38045.7196855571,38045.7196855571,0.058578409039288,1,0.058578409039288,0
"Pleuractis seychellensis","Pleuractis seychellensis","1",TRUE,22,22,0.0531400966183575,1,0.0531400966183575,0,265716.112438972,265716.112438972,0.057324331626419,1,0.057324331626419,0
"Leptoseris yabei","Leptoseris yabei","1",TRUE,22,22,0.0531400966183575,1,0.0531400966183575,0,262426.134660932,262426.134660932,0.0566145674519366,1,0.0566145674519366,0
"Diplonotos inornatus","Diplonotos inornatus","3",TRUE,3,3,0.0588235294117647,1,0.0588235294117647,0,33041.9739500424,33041.9739500424,0.0556803705401966,1,0.0556803705401966,0
"Stephanocyathus explanans","Stephanocyathus explanans","1",TRUE,22,22,0.0531400966183575,1,0.0531400966183575,0,257654.981024419,257654.981024419,0.0555852614351145,1,0.0555852614351145,0
